,^GSPC,^STOXX50E,^IRX,^TNX,EURUSD=X,JPYUSD=X,CL=F,GC=F,CAP_120M,CAP_12M,CAP_1M,CAP_24M,CAP_3M,CAP_60M,CAP_6M,FLOOR_120M,FLOOR_12M,FLOOR_1M,FLOOR_24M,FLOOR_3M,FLOOR_60M,FLOOR_6M,SWAPTION_PAYER_120M,SWAPTION_PAYER_12M,SWAPTION_PAYER_1M,SWAPTION_PAYER_24M,SWAPTION_PAYER_3M,SWAPTION_PAYER_60M,SWAPTION_PAYER_6M,SWAPTION_RECEIVER_120M,SWAPTION_RECEIVER_12M,SWAPTION_RECEIVER_1M,SWAPTION_RECEIVER_24M,SWAPTION_RECEIVER_3M,SWAPTION_RECEIVER_60M,SWAPTION_RECEIVER_6M
2020-02-06,0.003320155057001924,0.007300208397701242,0.0065573943950087855,-0.0030367439532992357,-0.00407914716479985,-0.003347693232555832,0.003933156721114826,0.0046751032672821095,0.06274671428571428,0.03638557142857143,0.04838214285714286,0.05785214285714286,0.05168214285714286,0.061258714285714284,0.049795285714285716,0.06751114285714285,0.05831085714285714,0.05124871428571428,0.04752685714285714,0.040560285714285715,0.060437285714285714,0.06628828571428572,0.07199485714285714,0.06174357142857143,0.05506685714285715,0.064424,0.05628414285714285,0.06251914285714286,0.04206828571428572,0.05987157142857143,0.054268,0.053331,0.06967057142857143,0.04219,0.07578542857142857,0.04596442857142857
2020-02-07,-0.005415491009458352,-0.0018490326264097108,-0.007874033333701659,-0.04097413872644863,-0.0017588635635342222,-0.0014012932014665852,-0.012442168315527937,0.002233782116915276,0.06823071428571428,0.03232142857142857,0.047370857142857145,0.058006,0.051184714285714285,0.06664128571428571,0.05192357142857142,0.06849242857142858,0.059382285714285714,0.050219428571428575,0.04791114285714286,0.040308000000000004,0.05492042857142857,0.062354,0.07341071428571429,0.05950885714285714,0.05548171428571429,0.06569271428571428,0.051815571428571426,0.06224514285714285,0.043656571428571427,0.062189714285714286,0.05485028571428572,0.05021628571428571,0.07043928571428572,0.043662285714285716,0.06923071428571428,0.044842714285714284
2020-02-10,0.007299690120573207,-0.0013989173697918458,0.0013166389386928756,-0.019840586129120555,-0.003070422989157765,0.002941553964510497,-0.015016800451462193,0.0038812607041441385,0.068454,0.030878428571428574,0.04850214285714286,0.05986671428571429,0.04605128571428572,0.06505428571428572,0.055490285714285714,0.06737185714285714,0.05720485714285715,0.04686271428571429,0.05116985714285714,0.03918542857142857,0.057052142857142864,0.05961528571428571,0.06957585714285715,0.05989814285714286,0.05772357142857143,0.06405414285714285,0.04984514285714286,0.06078542857142857,0.04341442857142857,0.06287357142857143,0.05689614285714285,0.052805,0.07341514285714286,0.04371071428571428,0.06802314285714287,0.04459285714285714
2020-02-11,0.0016870486860021178,0.008573374585439403,0.011772540712647337,0.027416432961295836,-0.003279425511196765,-0.0011029379263959793,0.007436451476786668,-0.005795625430667941,0.07108557142857143,0.037564,0.04809828571428571,0.06484128571428571,0.04446871428571429,0.06493357142857144,0.05395314285714286,0.06595514285714285,0.05543842857142857,0.044590142857142856,0.05424114285714286,0.04107285714285714,0.05505228571428571,0.05721128571428571,0.07116342857142857,0.06095957142857143,0.05207514285714286,0.06613142857142858,0.05249128571428572,0.05665942857142857,0.04539157142857143,0.060479,0.056001,0.05348828571428572,0.07204814285714287,0.047738,0.06996557142857143,0.04148157142857143
2020-02-12,0.006441853105203067,0.0074450444412232425,-0.0019525037283426889,0.02484597466831889,0.000545789907371758,-0.0007013223967159414,0.024331129680438008,0.0011490897071122928,0.06534871428571429,0.03911885714285714,0.04642414285714286,0.06361885714285714,0.04385928571428571,0.06901857142857143,0.04984357142857143,0.064994,0.04971671428571429,0.04450771428571428,0.057192,0.039360571428571425,0.056255714285714284,0.05879628571428571,0.07436328571428572,0.05643471428571429,0.050398571428571425,0.06869785714285714,0.05546514285714286,0.05471028571428571,0.045313142857142864,0.06283471428571429,0.058213428571428576,0.051360142857142854,0.069957,0.04565557142857143,0.06773242857142857,0.03890642857142857
2020-02-13,-0.0016317763599886593,-0.0019970846092495238,0.006493523278643216,-0.00800744132458045,-0.003988568387689874,-2.7314277619584473e-05,0.004873779194720807,0.004900535612764321,0.06915414285714286,0.035641,0.04736085714285714,0.06645142857142856,0.042623,0.07010357142857143,0.05337814285714286,0.06272257142857143,0.05082371428571429,0.048753,0.05785785714285714,0.04119528571428571,0.05879914285714286,0.05636057142857143,0.07557842857142857,0.05987614285714286,0.05105742857142857,0.06593471428571429,0.05831271428571429,0.05436800000000001,0.045649571428571435,0.060875,0.05997185714285714,0.045480285714285716,0.06825385714285714,0.04907314285714286,0.07068542857142857,0.04303342857142857
2020-02-14,0.0018418360984854144,-0.0015011025764598521,-0.0064935232786432545,-0.018097170509630032,-0.0027586935935611265,0.0008014200400974437,0.012177614175192553,0.004813471680398959,0.07054514285714285,0.039258,0.04818114285714286,0.06556257142857143,0.04503685714285714,0.06530557142857144,0.053850857142857145,0.058522142857142856,0.051685714285714286,0.04901357142857143,0.05776285714285715,0.04157357142857143,0.055651428571428574,0.05423671428571429,0.07948485714285713,0.060915000000000004,0.05428842857142857,0.066998,0.05661785714285714,0.054498285714285714,0.04863042857142857,0.06375114285714285,0.06404828571428571,0.04782871428571429,0.066283,0.05063428571428571,0.06752342857142857,0.04717271428571428
2020-02-18,,-0.0043512145910202145,0.0,-0.020356977980286586,-0.00015174787186237877,-0.0003551802275281765,0.0,0.010871410739791924,0.07233571428571428,0.044107,0.04690757142857143,0.06875757142857143,0.04471457142857143,0.07242785714285714,0.04996942857142857,0.06713685714285714,0.05430471428571428,0.05140714285714286,0.05512714285714286,0.042698428571428575,0.05998885714285714,0.05490571428571429,0.08042728571428572,0.05613014285714286,0.048028428571428576,0.06397371428571429,0.053286,0.054668571428571434,0.04923242857142857,0.06415457142857142,0.06536385714285715,0.050655571428571425,0.06460957142857142,0.053229000000000005,0.06482528571428571,0.04755757142857143
2020-02-19,0.004694748284284925,0.007437306134576099,0.00519820296171016,0.008957230690396582,-0.00413242307371629,-0.000809930787778045,0.023543933085628042,0.004676547883901803,0.07501514285714285,0.043488000000000006,0.04064957142857143,0.06845471428571429,0.04304457142857143,0.074311,0.048591,0.06665757142857143,0.056409,0.055381,0.05773357142857143,0.041764857142857145,0.06028328571428571,0.050099142857142856,0.07739671428571428,0.05596914285714285,0.050948714285714285,0.06466285714285715,0.05507257142857143,0.05546028571428572,0.047685285714285715,0.06886171428571429,0.06416271428571428,0.05250814285714286,0.06305614285714287,0.05440071428571429,0.06574228571428571,0.04997128571428571
2020-02-20,-0.0038228174279975285,-0.010978016969100043,-0.0032456992333675075,-0.02908125834381935,0.001360184848757387,-0.011676670334770363,0.009152914653843927,0.005644986085864686,0.06859928571428571,0.04307085714285714,0.044353,0.06915042857142857,0.04434042857142857,0.07450685714285714,0.04679214285714286,0.06903042857142858,0.061082142857142856,0.05915128571428572,0.052464142857142855,0.041288285714285715,0.06061314285714286,0.04636642857142857,0.07782728571428572,0.05600485714285714,0.05237414285714286,0.06587528571428572,0.05377228571428572,0.05928614285714286,0.04473128571428571,0.07042542857142857,0.05875428571428571,0.05587057142857143,0.05823714285714286,0.05765885714285714,0.06724828571428572,0.04799428571428571
2020-02-21,-0.010573809232819777,-0.005929187201152059,-0.013089179651340073,-0.0360519826286519,-0.0020464967645173063,-0.006667799133036858,-0.007465464156601151,0.01717201549417072,0.07073542857142857,0.04338342857142857,0.04672485714285714,0.06454814285714286,0.042252571428571424,0.06887914285714285,0.04663814285714286,0.07339685714285715,0.05890442857142857,0.06106771428571429,0.05204014285714286,0.04051642857142857,0.06125914285714286,0.04917957142857143,0.07860414285714287,0.05222385714285714,0.05361328571428571,0.06285428571428571,0.05147128571428571,0.058441571428571426,0.04412157142857143,0.070466,0.05624057142857143,0.059130857142857145,0.058094285714285716,0.057137714285714285,0.07069957142857143,0.05181928571428572
2020-02-24,-0.03408807942044074,-0.04092744651001526,-0.009930558641003792,-0.06603521074969647,0.004721186336458318,0.003552465568536141,-0.0372144982653966,0.01676255638881947,0.07271885714285715,0.04363157142857143,0.05005057142857143,0.06007457142857143,0.04595742857142858,0.06520642857142857,0.04564828571428571,0.07357014285714285,0.05839171428571428,0.062099,0.05226514285714286,0.04057514285714286,0.06024014285714285,0.05000042857142857,0.079595,0.05787585714285714,0.054150857142857146,0.06286114285714285,0.050477,0.054853285714285716,0.047117428571428574,0.06956657142857144,0.049956999999999994,0.06273557142857143,0.061558857142857144,0.058363,0.07114471428571428,0.059041
2020-02-25,-0.030747904375353224,-0.0209051516751585,-0.008686998372275472,-0.03472822654618328,0.0009358327590466026,0.006294607373989222,-0.030200632384425365,-0.015364987376213718,0.07449028571428572,0.043121571428571426,0.05029857142857143,0.05618485714285714,0.04753514285714285,0.06274871428571428,0.04730757142857143,0.07235157142857143,0.057335000000000004,0.06032185714285714,0.05196871428571429,0.03844157142857142,0.056410857142857145,0.05232442857142857,0.08081742857142858,0.05924371428571428,0.05593414285714286,0.05878457142857142,0.05494971428571428,0.05408,0.044765571428571425,0.06886528571428571,0.050491,0.05994285714285714,0.056171000000000006,0.06021471428571428,0.07283857142857143,0.05809728571428572
2020-02-26,-0.00378569732353003,0.0014460938292004692,-0.008086273505271763,-0.015151880967518485,0.003018415136661551,0.005164001657184757,-0.02372618587467126,-0.004198505886171601,0.07440628571428572,0.04181857142857143,0.05147728571428572,0.05244842857142857,0.04898828571428571,0.06317071428571429,0.04994771428571428,0.07106242857142857,0.058172857142857144,0.06207357142857143,0.05511842857142857,0.03376671428571428,0.05285842857142858,0.05565185714285714,0.08156985714285714,0.060846142857142856,0.05953414285714286,0.06097914285714286,0.05738514285714286,0.052979285714285715,0.049088,0.06788914285714286,0.05068514285714286,0.057971857142857144,0.05347799999999999,0.06120571428571429,0.07085714285714285,0.060311000000000003
2020-02-27,-0.045168136352261155,-0.034625846621365954,-0.05779545125201593,-0.008432336756687656,0.0003581554049379228,-0.0006978623318288185,-0.03423417996572771,0.0,0.07300228571428571,0.037658142857142855,0.05454414285714286,0.057814,0.049819142857142854,0.06289314285714286,0.05200442857142857,0.07204057142857143,0.06352914285714285,0.06501485714285714,0.05819328571428572,0.03842042857142857,0.052216,0.05867928571428572,0.08001785714285714,0.063962,0.05521757142857143,0.05932542857142857,0.059256857142857146,0.05199871428571429,0.05386185714285714,0.067563,0.05135085714285714,0.061604285714285716,0.05169342857142857,0.05897028571428571,0.07163357142857142,0.06281
2020-02-28,-0.008272463109653077,-0.03726954374261333,-0.12588021670935332,-0.14203554456655856,0.010175447527352876,0.006390251786581976,-0.05074582155134353,-0.047385678747064744,0.07616942857142857,0.04061214285714286,0.05337614285714286,0.057926,0.049821285714285714,0.06393271428571429,0.05509085714285714,0.07076071428571429,0.05824785714285714,0.06195071428571429,0.05622814285714285,0.04019428571428572,0.05465557142857143,0.062370714285714286,0.08378042857142856,0.06613100000000001,0.05408414285714286,0.05770642857142857,0.06102557142857142,0.05390771428571429,0.055782142857142857,0.06545414285714286,0.05027971428571428,0.06023328571428572,0.053563714285714284,0.057274142857142864,0.07244385714285714,0.064151
2020-03-02,0.0450108687694132,0.0028013334401708156,-0.0803815423602764,-0.03521800943091245,0.004905810422639446,0.018063014446781323,0.043499409790230405,0.017868979456354687,0.07426142857142858,0.044611000000000005,0.04920485714285715,0.05962757142857143,0.049090428571428577,0.05999614285714285,0.05380242857142857,0.07565385714285713,0.056501142857142854,0.06126028571428571,0.05433157142857143,0.040983428571428566,0.05947271428571428,0.06373357142857143,0.08687414285714287,0.06509557142857143,0.053788,0.06456385714285715,0.05999828571428572,0.050085285714285714,0.055399142857142855,0.06140028571428572,0.05011842857142857,0.056916714285714286,0.05442657142857143,0.055898142857142855,0.07384500000000001,0.06059685714285714
2020-03-03,-0.02851048492291458,0.009876664997364467,-0.21219054959209227,-0.07439088136831275,0.008356433460813023,-0.007308670531893929,0.009155824713162283,0.030796353102671873,0.07499542857142857,0.04237214285714286,0.05310042857142857,0.057910857142857146,0.05056585714285714,0.060708285714285715,0.05517,0.07879942857142856,0.05686942857142857,0.05878214285714285,0.05098114285714286,0.045310857142857146,0.059513142857142855,0.06097614285714286,0.08231985714285715,0.06472842857142856,0.050739285714285716,0.06243785714285714,0.05757228571428571,0.05191185714285714,0.052489,0.06398614285714285,0.05094928571428571,0.06000085714285714,0.054696714285714286,0.049530285714285714,0.08011785714285714,0.056019
2020-03-04,0.041336349360633136,0.014307162875548266,-0.3074846633878287,-0.017982509451321543,0.003281729195869594,0.013455720562179673,-0.008514345386377319,-0.0006091618212690988,0.075413,0.04297585714285714,0.052396285714285715,0.05837071428571428,0.05029685714285714,0.065971,0.05343414285714286,0.07772514285714285,0.056817285714285716,0.06085314285714286,0.051659142857142855,0.03924442857142857,0.05796714285714285,0.06050071428571428,0.08201085714285715,0.068829,0.05061071428571429,0.06618771428571428,0.05786128571428572,0.05847357142857142,0.04834528571428571,0.06317528571428571,0.05136742857142857,0.06317528571428573,0.05481742857142857,0.048554714285714284,0.07677842857142858,0.053467571428571434
2020-03-05,-0.034510782439981125,-0.01679839131463021,-0.12615125490311727,-0.06884885732537005,-0.0037273637898381047,-0.005961410775565029,-0.018990584751432945,0.01529889178860684,0.079558,0.04289871428571428,0.050443,0.05699785714285714,0.04792428571428571,0.06354214285714285,0.05010671428571429,0.08368514285714286,0.06232471428571429,0.060863,0.05206499999999999,0.039108428571428565,0.05928328571428571,0.060682571428571426,0.08003171428571429,0.069755,0.04787971428571429,0.06021228571428572,0.05757,0.06100100000000001,0.04931014285714286,0.06668457142857144,0.05108857142857143,0.065581,0.05762814285714286,0.049389,0.07552542857142856,0.050006
2020-03-06,-0.01720094365238617,-0.03988308618495261,-0.36028295350694084,-0.2712590379982701,0.0075809876464607955,0.013360080016628152,-0.1060870587080379,0.002636957249874577,0.07251428571428573,0.04307642857142857,0.049201571428571435,0.05964457142857143,0.05057957142857143,0.06932142857142858,0.04759457142857143,0.08287614285714286,0.061230571428571426,0.05828885714285714,0.051008142857142856,0.03570857142857143,0.06151,0.058827142857142856,0.07977414285714286,0.071117,0.047259142857142854,0.060504999999999996,0.058796857142857144,0.06075414285714286,0.04909042857142857,0.06678885714285714,0.048156142857142856,0.067022,0.05369828571428571,0.04760271428571428,0.07438057142857143,0.04984842857142857
2020-03-09,-0.07901041294037148,-0.08824776710983163,-0.22918580592615212,-0.34700907406569687,0.01434540861589893,0.02198135683247316,-0.2822061341074851,0.0022120303868409007,0.07248614285714286,0.045839285714285714,0.04810171428571429,0.05476757142857143,0.04976228571428571,0.06913142857142858,0.04763442857142857,0.079377,0.05984842857142857,0.06037414285714286,0.048645,0.037827571428571426,0.06338428571428571,0.05732457142857143,0.07776128571428571,0.07347442857142858,0.053288,0.06064528571428572,0.05740257142857143,0.05679428571428572,0.048445999999999996,0.069577,0.04691571428571428,0.06236357142857143,0.05455514285714286,0.04302314285714286,0.07325571428571429,0.04975285714285714
2020-03-10,0.048215052425859106,-0.01671509215691663,0.16705400824695504,0.40479689084622306,0.0010481051458756956,0.00797884906938477,0.09872115738496252,-0.009239341300194449,0.071497,0.05153914285714285,0.040930714285714286,0.058380571428571434,0.04911357142857143,0.06949828571428572,0.048591,0.08077457142857143,0.05774185714285714,0.05915942857142857,0.04859228571428571,0.040220857142857135,0.065974,0.055837142857142856,0.08085542857142856,0.07452028571428572,0.050151714285714286,0.05933157142857143,0.05110542857142857,0.05534728571428572,0.047389,0.06738985714285714,0.04097485714285714,0.06155471428571428,0.05326642857142857,0.04284242857142857,0.07416828571428571,0.047873428571428574
2020-03-11,-0.05010289280860541,-0.001533797747408632,-0.05806376233134938,0.09190131913711817,-0.007172069563950376,-0.018392202174760116,-0.040991811628073416,-0.010725720864527515,0.07274814285714284,0.05208242857142857,0.03985142857142857,0.05859928571428571,0.05225557142857142,0.06587871428571428,0.04776528571428572,0.088191,0.05232171428571429,0.058390142857142856,0.04938457142857143,0.03826514285714285,0.06702228571428571,0.054229714285714284,0.08031014285714286,0.07226257142857143,0.05374,0.06015042857142857,0.049971714285714286,0.055128,0.04979385714285715,0.06745771428571429,0.04262885714285714,0.05921814285714285,0.05522485714285714,0.04152114285714286,0.07490871428571429,0.04846785714285714
2020-03-12,-0.09994485240247351,-0.1324051514499897,-0.29861113794097593,0.03475482781668788,-0.004871123222760194,0.004542475186641081,-0.045913757419826826,-0.03225585264372553,0.06915057142857142,0.05322185714285715,0.03841214285714285,0.05967385714285715,0.05162485714285714,0.0630657142857143,0.045812285714285715,0.08502285714285715,0.054354,0.056905,0.05084671428571429,0.039024142857142854,0.06711428571428571,0.054470000000000005,0.07765442857142857,0.07171871428571429,0.05470657142857143,0.06035557142857143,0.050559,0.053571857142857136,0.05104514285714286,0.06776957142857143,0.040908285714285716,0.05742328571428572,0.054506285714285715,0.04509214285714286,0.07214771428571429,0.055862857142857145
2020-03-13,0.08880840694923595,0.015899010298095297,-0.11641035588759699,0.11345487711991947,-0.006823700781210622,-0.0005736725190547698,0.007275045336675495,-0.047416352203101815,0.06480871428571429,0.05444728571428571,0.03595557142857143,0.05581414285714286,0.05076414285714286,0.06403957142857143,0.04358142857142857,0.08045242857142856,0.049509142857142856,0.055304428571428574,0.049602857142857136,0.03656142857142857,0.065181,0.060454857142857144,0.07661742857142857,0.07037142857142857,0.05074542857142857,0.05994342857142857,0.051591142857142856,0.05593814285714286,0.05050514285714286,0.06533828571428571,0.034966000000000004,0.057304857142857143,0.05168085714285714,0.043316,0.07012157142857144,0.056533285714285716
2020-03-16,-0.12765219747281742,-0.053880940437663456,-0.27270560831817225,-0.2672130085804683,-0.0026473308768339967,-0.019669618948600275,-0.10036544181943158,-0.019856680529920206,0.06357642857142858,0.05168085714285714,0.034876142857142856,0.057742857142857144,0.047498285714285715,0.06478728571428571,0.04362428571428572,0.07635871428571428,0.054053142857142855,0.051978142857142855,0.050710285714285715,0.03664157142857143,0.06830442857142857,0.062439857142857144,0.07469842857142858,0.06999085714285715,0.05052114285714286,0.060767999999999996,0.052626285714285716,0.05585771428571429,0.04929757142857143,0.06590228571428572,0.032248571428571425,0.05531914285714285,0.056102714285714284,0.03933242857142857,0.06739828571428572,0.05672014285714285
2020-03-17,0.05822631263569171,0.03217783028522156,-0.11441032432880581,0.31444972102606444,0.0007030167891367934,0.004820088966377796,-0.06291382368438383,0.02590818443844778,0.06182685714285714,0.05237771428571429,0.03461514285714286,0.06278114285714285,0.048653999999999996,0.06742285714285715,0.04250671428571429,0.07921757142857143,0.05448885714285714,0.051718,0.05016314285714286,0.03645857142857143,0.07066857142857143,0.06031557142857143,0.0757617142857143,0.07015685714285715,0.04748814285714286,0.06424385714285714,0.048713,0.05636014285714286,0.050358,0.06988228571428572,0.03242785714285714,0.05136257142857143,0.05793157142857143,0.03877171428571429,0.06921571428571428,0.05674314285714286
2020-03-18,-0.053222272332080246,-0.05887400225671386,-4.007333216276556,0.23886687939835644,-0.013317896271767483,-0.01125729482680798,-0.27992005422625427,-0.03171271975140128,0.06158171428571429,0.048166714285714285,0.04079671428571428,0.0664807142857143,0.052333285714285714,0.06781485714285715,0.04015642857142857,0.07633842857142857,0.05243628571428571,0.051932,0.052115428571428576,0.039930571428571426,0.06866228571428572,0.05896828571428571,0.07500457142857142,0.06687571428571429,0.049403857142857145,0.065006,0.048401285714285716,0.054792,0.053258571428571426,0.06731285714285715,0.03078257142857143,0.054190857142857145,0.0649442857142857,0.039802000000000004,0.07092614285714285,0.05235485714285715
2020-03-19,0.004696760970401053,0.028209068013815706,,-0.12342695750356128,-0.004911892531991977,-0.009113035536421323,0.21357403187235055,0.0008795472315558977,0.06142342857142857,0.05163228571428572,0.04351914285714286,0.06795842857142857,0.053232857142857144,0.07078985714285714,0.04156414285714286,0.07508000000000001,0.05556214285714286,0.05456314285714286,0.04986842857142858,0.039859285714285715,0.06610971428571429,0.06071285714285714,0.07767557142857143,0.06594285714285715,0.05004385714285714,0.066208,0.045353428571428565,0.054021285714285716,0.05533628571428571,0.07495785714285715,0.034837714285714284,0.05614485714285715,0.06606942857142857,0.03975785714285714,0.069344,0.050775
2020-03-20,-0.04432762405336681,0.03775297336886199,0.16430301500598166,-0.17644069689703823,-0.028144080771162875,-0.026689412834639215,-0.11723794117272994,0.0036454671159334207,0.06565628571428571,0.04753871428571428,0.04909414285714286,0.06860542857142857,0.05722342857142858,0.06904128571428572,0.04606171428571428,0.07264928571428572,0.057707857142857144,0.05421642857142857,0.055259857142857145,0.03442942857142857,0.0672222857142857,0.061682999999999995,0.07550599999999999,0.06500214285714286,0.047378857142857146,0.06394814285714286,0.039758857142857144,0.057023285714285714,0.061156571428571435,0.0702562857142857,0.03038771428571429,0.055135857142857146,0.06592371428571428,0.04038814285714286,0.06835085714285714,0.053191
2020-03-23,-0.02973150100957679,-0.02501499531758487,0.19237187571431819,-0.20518218662150486,0.003469689454375606,0.00747690967874653,0.040625821950275774,0.05442181862869502,0.06619071428571428,0.047401428571428574,0.04914357142857143,0.06389342857142857,0.055120857142857145,0.06546771428571428,0.051003,0.07663228571428571,0.05661371428571428,0.054084,0.05712428571428572,0.04001442857142857,0.06515571428571429,0.06061771428571428,0.07469271428571429,0.06767214285714286,0.048487999999999996,0.061581,0.04125428571428571,0.053454857142857144,0.06120842857142857,0.073472,0.03429757142857143,0.053876714285714285,0.06534714285714285,0.03586528571428571,0.06637314285714287,0.053248857142857146
2020-03-24,0.08968323251796326,0.08834255230302712,-0.19237187571431813,0.06584654897048721,0.006544952365581136,-0.0032990027866115455,0.02744523567784364,0.05777508425392426,0.06316485714285715,0.043982714285714285,0.04622314285714286,0.061919,0.05354385714285714,0.06907100000000001,0.04839857142857142,0.07590957142857144,0.053033,0.05525814285714286,0.05308842857142858,0.039347571428571426,0.06516842857142857,0.063684,0.07239771428571429,0.06787771428571429,0.050788714285714284,0.062496142857142854,0.04201214285714285,0.058007428571428564,0.059052714285714285,0.07326085714285714,0.04028428571428572,0.05296957142857143,0.059338,0.030701000000000003,0.06818914285714286,0.05736957142857143
2020-03-25,0.011468990420822226,0.030836869784760492,0.7519876902589574,0.050189740437426786,0.0035262190611547056,-0.0026402304954925636,0.019794441852212866,-0.016947954536260905,0.059331999999999996,0.045235142857142856,0.04972014285714286,0.06447357142857142,0.05155414285714286,0.06803000000000001,0.051764142857142856,0.07877428571428571,0.05338757142857143,0.055730857142857144,0.049400999999999994,0.04191542857142857,0.06068771428571429,0.06292785714285713,0.07282842857142857,0.06663342857142858,0.04738471428571429,0.060897571428571426,0.03914542857142857,0.05919457142857143,0.05894,0.07473628571428571,0.04540742857142858,0.052138857142857147,0.05590314285714286,0.03448414285714286,0.06775642857142858,0.054420857142857146
2020-03-26,0.06054383107424656,0.016870376094456928,0.4054650726292087,-0.05633603552178771,0.00801521441819402,0.0021982664521540732,-0.08031493846071446,0.010845784249569976,0.06318571428571428,0.04816714285714286,0.045207285714285714,0.06264828571428571,0.050991999999999996,0.06678842857142857,0.047178,0.07893714285714284,0.05422114285714286,0.050974,0.05051885714285714,0.04043128571428572,0.06584014285714286,0.062517,0.07005185714285714,0.06584171428571428,0.05176057142857143,0.062644,0.036708285714285714,0.064562,0.05846442857142857,0.07887414285714286,0.04182285714285715,0.04590842857142857,0.054343857142857145,0.03695057142857143,0.06956714285714286,0.052049571428571424
2020-03-27,-0.0342678455416263,-0.0427328080576399,-0.5935173371642793,-0.07952904047397372,0.014467411219748412,0.016065046403977306,-0.04943196923707529,-0.016005198817997043,0.06534185714285715,0.050189285714285714,0.04544257142857143,0.060115857142857144,0.053508714285714284,0.06926057142857142,0.045933999999999996,0.08072885714285714,0.04927414285714286,0.05202171428571428,0.05218085714285714,0.040157142857142857,0.060166,0.06036542857142857,0.07237857142857143,0.06647914285714286,0.047986857142857144,0.05961514285714286,0.03332728571428571,0.058063857142857146,0.060524857142857144,0.07631114285714287,0.04997842857142857,0.04552828571428571,0.05312242857142857,0.03816128571428572,0.06649942857142857,0.05149728571428571
2020-03-30,0.032966590569974794,0.013457938070896586,,-0.11146126341186055,0.008187089303251458,0.015666194140794492,-0.06829576749829713,-0.0011707228298990415,0.066528,0.050018,0.04483271428571429,0.056668142857142854,0.054689,0.06962928571428571,0.04004028571428571,0.07947785714285714,0.04895785714285714,0.04926914285714286,0.05236157142857143,0.04208571428571428,0.06429857142857143,0.05700857142857143,0.07495042857142857,0.06441285714285715,0.04748957142857143,0.057905428571428566,0.03560928571428572,0.059566857142857144,0.058224571428571424,0.078399,0.046577714285714285,0.04549285714285715,0.05496471428571429,0.03600457142857143,0.06733528571428571,0.05287442857142858
2020-03-31,-0.016142310788415843,0.007664948263532728,0.8362479812164997,0.040941385279243084,-0.00979877568790389,-0.005774018323843148,0.019226591397505894,-0.02408550651926629,0.06733428571428571,0.05162342857142858,0.04389957142857143,0.06084628571428571,0.055356,0.06809642857142857,0.047897714285714287,0.07812957142857144,0.05291642857142857,0.053615857142857146,0.05406057142857142,0.045346571428571424,0.062407285714285714,0.05411285714285714,0.07528728571428571,0.06107128571428572,0.054078,0.05907614285714286,0.03746857142857143,0.06500457142857143,0.059472000000000004,0.08005871428571429,0.042739428571428574,0.045117142857142856,0.05860371428571428,0.037727142857142855,0.07077828571428571,0.05089528571428571
2020-04-01,-0.04514636273278691,-0.03900108516557309,0.7419373831649122,-0.09459413869945982,-0.0003529198097441969,0.0048899082374901795,-0.0083354285225757,-0.003289523008281446,0.07216257142857142,0.04939285714285714,0.04359214285714286,0.061779714285714285,0.05596557142857143,0.06879428571428571,0.049723142857142855,0.08428171428571428,0.05205442857142857,0.050474142857142856,0.05060857142857143,0.042731285714285715,0.06342171428571429,0.05163314285714286,0.07663785714285713,0.061880428571428565,0.05309585714285714,0.056310000000000006,0.038168714285714285,0.06575328571428571,0.05865457142857143,0.079453,0.041171,0.04420357142857143,0.061139428571428574,0.04056585714285715,0.06857042857142857,0.049359
2020-04-02,0.022572657056960366,0.003050947308244599,0.03125249074052938,-0.012678484308593597,-0.006638045995333951,0.0023374790632437704,0.22048123592622998,0.0296535360572285,0.072855,0.05323071428571429,0.04170971428571429,0.06194414285714285,0.053270428571428566,0.07215814285714285,0.053097571428571425,0.083517,0.05412242857142857,0.05343257142857143,0.04993928571428571,0.045101857142857145,0.062303142857142856,0.05814228571428571,0.08167185714285716,0.06347914285714286,0.05262128571428571,0.05532157142857143,0.03802757142857143,0.06495857142857143,0.056277,0.08288628571428572,0.041358571428571425,0.04860914285714286,0.05700628571428572,0.03706014285714286,0.07196071428571428,0.04755828571428571
2020-04-03,-0.015252860825944299,-0.00953014608785051,-0.11394425144409222,-0.06592165861695296,-0.009744816047908876,-0.006912611153619621,0.11267965442350314,0.00490888893936245,0.07216528571428572,0.05521171428571429,0.04137385714285714,0.06018942857142857,0.051826,0.07072028571428571,0.05612057142857142,0.080911,0.05625728571428572,0.05182242857142857,0.05436685714285715,0.04540128571428571,0.05940028571428572,0.060057714285714284,0.0805702857142857,0.06216785714285714,0.05188742857142857,0.05548871428571429,0.04268142857142857,0.06076442857142857,0.057337285714285716,0.08393771428571428,0.04568271428571429,0.05177514285714286,0.05873528571428571,0.04084971428571428,0.06873971428571428,0.04597885714285714
